created_at,contributors,coordinates,favorited,favorite_count,geo,id_str,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,is_quote_status,lang,place,retweet_count,retweet_count,retweeted,source,text,truncated,user,entities,metadata
Mon Apr 19 13:37:04 +0000 2021,,,False,2,,1384138983123210246,,,,False,en,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[THREAD] Peruvian presidential election 2nd round campaign has started. Right populist Keiko Fujimori says Pedro Ca… https://t.co/DV7866A9vV,True,"{'id': 143434318, 'id_str': '143434318', 'name': 'Jorge Martin', 'screen_name': 'marxistJorge', 'location': '', 'description': 'workers of all lands unite / proletarios del mundo uníos / proletaris de tots els països, uniu-vos /  Herrialde guztietako proletarioak, elkar zaitezte', 'url': 'http://t.co/TL05IvOYaK', 'entities': {'url': {'urls': [{'url': 'http://t.co/TL05IvOYaK', 'expanded_url': 'http://www.marxist.com', 'display_url': 'marxist.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5709, 'friends_count': 2598, 'listed_count': 79, 'created_at': 'Thu May 13 13:11:29 +0000 2010', 'favourites_count': 125, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 76668, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/909541482419376128/IZ18QFK__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/909541482419376128/IZ18QFK__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/143434318/1584795276', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DV7866A9vV', 'expanded_url': 'https://twitter.com/i/web/status/1384138983123210246', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
Mon Apr 19 12:52:13 +0000 2021,,,False,0,,1384127695206768640,,,,False,en,,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @pauloCanning: A couple of highlights from Pedro Castillo's platform + machine translations 
https://t.co/D7F3llBluy ht @michaelcdeibert…",False,"{'id': 709930449368440833, 'id_str': '709930449368440833', 'name': 'illinidiva', 'screen_name': 'illinidiva12', 'location': 'Evanston, IL', 'description': ""(nouns: beer/ chocolate)  Catholic and Chicago native!  Data scientist.  Destroy the CDC  and salt the earth where it was.  DeSantis '24!  Hablo espanol."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 761, 'friends_count': 666, 'listed_count': 10, 'created_at': 'Wed Mar 16 02:33:03 +0000 2016', 'favourites_count': 87020, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 204490, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/940765418792345601/AcXYoIiW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/940765418792345601/AcXYoIiW_normal.jpg', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pauloCanning', 'name': 'Paul Canning', 'id': 20467453, 'id_str': '20467453', 'indices': [3, 16]}, {'screen_name': 'michaelcdeibert', 'name': 'Michael Deibert', 'id': 70776910, 'id_str': '70776910', 'indices': [123, 139]}], 'urls': [{'url': 'https://t.co/D7F3llBluy', 'expanded_url': 'http://perulibre.pe/wp-content/uploads/2020/03/ideario-peru-libre.pdf', 'display_url': 'perulibre.pe/wp-content/upl…', 'indices': [96, 119]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
created_at,contributors,coordinates,favorited,favorite_count,geo,id_str,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,is_quote_status,lang,place,retweet_count,retweet_count,retweeted,source,text,truncated,user,entities,metadata
Fri Apr 23 21:15:36 +0000 2021,,,False,0,,1385703928529043457,,,,False,en,,234,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KawsachunNews: Guillermo Bermejo, of Pedro Castillo’s Peru Libre party, to Canal N host Mavila Huertas:

“The DEA is the main drug cart…",False,"{'id': 715364459099856896, 'id_str': '715364459099856896', 'name': 'DEMOCRACIA', 'screen_name': 'odio_nao', 'location': '', 'description': 'Paz, Amor, Igualdade, Democracia, Resistência.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1124, 'friends_count': 472, 'listed_count': 55, 'created_at': 'Thu Mar 31 02:25:52 +0000 2016', 'favourites_count': 769680, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1629378, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'ABB8C2', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1058226559058829312/d4vJ76QL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1058226559058829312/d4vJ76QL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/715364459099856896/1541135846', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KawsachunNews', 'name': 'Kawsachun News', 'id': 1255473748700024837, 'id_str': '1255473748700024837', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
created_at,contributors,coordinates,favorited,favorite_count,geo,id_str,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,is_quote_status,lang,place,retweet_count,retweet_count,retweeted,source,text,truncated,user,entities,metadata
created_at,contributors,coordinates,favorited,favorite_count,geo,id_str,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,is_quote_status,lang,place,retweet_count,retweet_count,retweeted,source,text,truncated,user,entities,metadata
